1;39694;39705;39708;0;39711;7
1;39691;39704;39708;0;39711;13
1;39696;39707;39708;0;39711;6
1;39693;39705;39708;0;39711;9
1;39699;39707;39708;0;39711;1
1;39694;39706;39708;0;39711;9
1;39691;39704;39708;0;39712;13
2;39690;39703;39708;39710;39712;13
4;39687;39699;39702;0;39712;39699
1;39699;39707;39708;0;39712;0
2;39696;39704;39708;39710;39712;3
2;39696;39704;39708;39710;39712;3
5;39706;39707;39708;0;39712;-1
4;39687;39699;39702;0;39712;39699
1;39693;39704;39708;0;39712;10
2;39701;39704;39708;39710;39712;-6
4;39682;39696;39698;0;39712;39696
1;39695;39707;39708;0;39712;8
2;39701;39704;39708;39710;39712;-6
1;39699;39709;39710;0;39712;4
1;39699;39709;39710;0;39712;4
2;39690;39703;39708;39710;39713;13
2;39697;39704;39708;39710;39713;0
2;39694;39703;39708;39710;39713;7
1;39700;39709;39710;0;39713;0
1;39701;39709;39710;0;39713;-3
2;39696;39704;39708;39710;39713;4
2;39691;39703;39708;39710;39713;12
2;39702;39704;39708;39710;39713;-9
2;39697;39704;39708;39710;39713;0
2;39692;39703;39708;39710;39713;10
2;39692;39703;39708;39710;39713;10
2;39696;39703;39708;39710;39713;1
2;39695;39703;39708;39710;39713;5
2;39695;39703;39708;39710;39713;4
2;39702;39704;39708;39710;39713;-9
2;39699;39704;39708;39710;39713;-3
2;39702;39704;39708;39710;39713;-8
2;39693;39703;39708;39710;39713;8
2;39698;39704;39708;39710;39713;-2
2;39696;39704;39708;39710;39713;2
2;39703;39705;39708;39710;39713;-10
2;39703;39705;39708;39710;39713;-10
2;39692;39703;39708;39710;39713;9
1;39701;39709;39710;0;39713;-2
5;39706;39707;39708;0;39713;0
1;39700;39709;39710;0;39713;1
2;39702;39704;39708;39710;39713;-8
2;39696;39704;39708;39710;39714;3
5;39702;39703;39704;0;39714;1
2;39695;39703;39708;39710;39714;5
2;39696;39704;39708;39710;39714;1
2;39701;39704;39708;39710;39714;-7
5;39709;39710;39711;0;39715;1
5;39707;39708;39709;0;39715;-2
5;39707;39708;39709;0;39715;0
5;39710;39711;39712;0;39716;0
3;39690;39708;39711;0;39716;18
4;39687;39699;39702;0;39716;39699
5;39708;39709;39710;0;39716;-1
5;39707;39708;39709;0;39716;-1
3;39696;39713;39716;0;39717;11
1;39703;39711;39715;0;39717;-6
1;39708;39712;39715;0;39717;-7
1;39709;39712;39715;0;39717;-10
1;39704;39711;39715;0;39717;-8
1;39703;39711;39715;0;39717;-5
1;39702;39710;39715;0;39717;-4
1;39711;39713;39715;0;39717;-7
1;39708;39712;39715;0;39717;-8
1;39707;39712;39715;0;39718;-8
1;39701;39710;39715;0;39718;-2
5;39711;39712;39713;0;39718;0
1;39706;39711;39715;0;39718;-8
3;39691;39708;39711;0;39718;16
1;39703;39711;39715;0;39718;-5
1;39705;39711;39715;0;39718;-8
1;39710;39712;39715;0;39718;-8
1;39712;39714;39715;0;39718;-3
1;39712;39714;39715;0;39718;-2
3;39692;39708;39711;0;39718;14
1;39701;39710;39715;0;39718;0
1;39706;39712;39715;0;39719;-7
2;39706;39709;39715;39717;39719;1
2;39710;39712;39715;39717;39719;1
5;39712;39713;39714;0;39719;0
3;39691;39708;39711;0;39719;17
1;39708;39712;39715;0;39719;-9
5;39711;39712;39713;0;39719;-1
1;39705;39711;39715;0;39719;-7
5;39710;39711;39712;0;39719;1
1;39703;39711;39715;0;39719;-6
2;39706;39709;39715;39717;39719;2
2;39705;39709;39715;39717;39720;3
2;39705;39709;39715;39717;39720;2
2;39706;39709;39715;39717;39720;1
2;39705;39709;39715;39717;39720;4
2;39710;39712;39715;39717;39720;2
3;39697;39713;39716;0;39720;9
2;39708;39710;39715;39717;39720;-1
2;39705;39709;39715;39717;39720;3
3;39695;39712;39714;0;39721;12
2;39710;39712;39715;39717;39721;2
3;39695;39712;39714;0;39721;13
2;39706;39709;39715;39717;39721;1
5;39715;39716;39717;0;39722;-1
3;39695;39712;39714;0;39722;14
3;39703;39713;39716;0;39722;-1
5;39715;39716;39717;0;39722;0
3;39707;39713;39716;0;39722;-9
3;39710;39713;39716;0;39722;-11
5;39715;39716;39717;0;39723;1
3;39702;39713;39716;0;39723;1
3;39702;39713;39716;0;39723;1
3;39712;39714;39716;0;39723;-15
3;39717;39719;39721;0;39723;-2
3;39700;39713;39716;0;39723;6
3;39701;39713;39716;0;39723;3
3;39711;39713;39716;0;39724;-14
3;39713;39715;39718;0;39724;-14
3;39709;39713;39716;0;39724;-10
3;39704;39713;39716;0;39724;-3
1;39717;39719;39722;0;39724;-1
1;39715;39717;39722;0;39724;1
1;39716;39718;39722;0;39724;0
3;39707;39713;39716;0;39724;-8
3;39709;39713;39716;0;39724;-9
3;39705;39713;39716;0;39724;-5
5;39714;39715;39716;0;39724;1
4;39690;39713;39716;0;39724;23
3;39700;39713;39716;0;39724;5
4;39690;39713;39716;0;39725;23
1;39718;39720;39722;0;39725;-1
1;39718;39720;39722;0;39725;-1
5;39717;39718;39719;0;39725;1
1;39716;39718;39722;0;39725;1
1;39715;39717;39722;0;39725;2
3;39712;39714;39716;0;39725;-15
3;39714;39717;39719;0;39725;0
4;39690;39713;39716;0;39725;23
3;39710;39713;39716;0;39725;-12
3;39695;39713;39716;0;39725;15
5;39717;39718;39719;0;39725;1
2;39713;39717;39722;39724;39726;3
5;39721;39722;39723;0;39726;1
2;39712;39717;39722;39724;39726;3
1;39714;39717;39722;0;39726;2
5;39719;39720;39721;0;39726;-1
5;39718;39719;39720;0;39726;-2
1;39718;39720;39722;0;39726;0
1;39717;39719;39722;0;39726;-1
4;39692;39715;39718;0;39727;21
2;39716;39718;39722;39724;39727;0
2;39716;39718;39722;39724;39727;-1
2;39712;39716;39722;39724;39727;3
2;39711;39716;39722;39724;39727;4
2;39714;39717;39722;39724;39727;1
4;39691;39713;39716;0;39727;22
5;39718;39719;39720;0;39727;0
3;39706;39713;39716;0;39727;-7
4;39692;39714;39716;0;39727;20
2;39716;39718;39722;39724;39727;-1
2;39713;39717;39722;39724;39727;3
4;39691;39713;39716;0;39728;21
4;39692;39719;39721;0;39728;26
4;39694;39720;39723;0;39728;23
3;39714;39718;39720;0;39728;2
3;39714;39718;39720;0;39728;1
4;39691;39713;39716;0;39728;21
2;39715;39717;39722;39724;39728;0
4;39693;39719;39721;0;39729;23
4;39694;39720;39723;0;39730;22
5;39718;39719;39720;0;39730;-1
4;39692;39718;39720;0;39730;24
3;39717;39719;39721;0;39730;-1
3;39717;39719;39721;0;39730;-1
4;39695;39721;39723;0;39731;20
1;39726;39728;39729;0;39731;1
5;39725;39726;39727;0;39731;1
4;39695;39721;39723;0;39732;20
4;39698;39722;39725;0;39732;17
3;39716;39718;39720;0;39732;0
1;39726;39728;39729;0;39732;-1
1;39724;39726;39729;0;39732;2
1;39725;39727;39729;0;39732;2
5;39723;39724;39725;0;39732;1
4;39695;39721;39723;0;39732;21
4;39695;39721;39723;0;39733;20
2;39723;39725;39729;39731;39733;-4
3;39721;39724;39726;0;39733;3
4;39696;39722;39725;0;39733;19
4;39695;39722;39725;0;39733;22
4;39692;39718;39720;0;39733;23
3;39722;39724;39726;0;39733;1
4;39704;39726;39728;0;39733;10
1;39726;39728;39729;0;39733;0
5;39726;39727;39728;0;39733;1
2;39718;39723;39729;39731;39733;4
2;39720;39723;39729;39731;39733;1
1;39726;39728;39729;0;39733;1
2;39720;39724;39729;39731;39733;2
2;39720;39724;39729;39731;39733;2
2;39724;39726;39729;39731;39734;-2
2;39723;39725;39729;39731;39734;-4
2;39720;39724;39729;39731;39734;0
2;39719;39723;39729;39731;39734;3
2;39720;39724;39729;39731;39734;1
3;39721;39724;39726;0;39734;3
2;39718;39723;39729;39731;39734;4
2;39720;39723;39729;39731;39734;0
2;39722;39724;39729;39731;39734;-3
2;39719;39723;39729;39731;39734;3
2;39719;39723;39729;39731;39734;4
2;39721;39724;39729;39731;39735;-2
2;39720;39724;39729;39731;39735;0
4;39694;39720;39723;0;39735;22
5;39729;39730;39731;0;39735;1
5;39729;39730;39731;0;39735;1
4;39702;39725;39727;0;39735;13
2;39721;39724;39729;39731;39735;-2
3;39724;39726;39728;0;39736;0
4;39707;39727;39730;0;39736;6
4;39698;39722;39725;0;39736;16
4;39697;39722;39725;0;39736;18
4;39705;39726;39728;0;39736;8
4;39699;39725;39727;0;39736;18
4;39694;39719;39721;0;39736;21
5;39731;39732;39733;0;39737;1
4;39708;39728;39730;0;39737;3
4;39704;39726;39728;0;39737;10
4;39694;39720;39723;0;39737;21
4;39701;39725;39727;0;39737;15
4;39699;39724;39726;0;39737;16
3;39726;39728;39730;0;39738;2
4;39707;39727;39730;0;39738;5
1;39732;39734;39736;0;39738;-3
1;39730;39734;39736;0;39738;1
1;39730;39733;39736;0;39738;2
5;39729;39730;39731;0;39738;0
1;39727;39733;39736;0;39738;3
1;39730;39733;39736;0;39738;1
5;39731;39732;39733;0;39739;1
5;39732;39733;39734;0;39739;0
4;39707;39727;39730;0;39739;5
4;39702;39725;39727;0;39739;13
4;39708;39727;39730;0;39739;3
1;39732;39734;39736;0;39739;-2
1;39731;39734;39736;0;39739;0
1;39728;39733;39736;0;39739;2
1;39732;39734;39736;0;39739;-2
4;39707;39727;39730;0;39740;5
5;39734;39735;39736;0;39740;1
2;39726;39732;39736;39738;39740;4
2;39729;39733;39736;39738;39740;-2
4;39700;39725;39727;0;39740;16
2;39725;39730;39736;39738;39740;4
4;39706;39727;39730;0;39740;7
2;39726;39731;39736;39738;39740;3
1;39733;39735;39736;0;39740;-4
2;39731;39733;39736;39738;39740;-5
1;39727;39733;39736;0;39740;3
4;39702;39725;39727;0;39741;12
2;39728;39732;39736;39738;39741;0
2;39727;39732;39736;39738;39741;2
4;39707;39727;39730;0;39741;4
1;39735;39737;39738;0;39741;2
4;39702;39725;39727;0;39741;12
4;39699;39725;39727;0;39741;18
2;39728;39733;39736;39738;39741;2
2;39729;39733;39736;39738;39741;-2
2;39728;39733;39736;39738;39741;0
2;39725;39730;39736;39738;39741;4
2;39728;39733;39736;39738;39741;1
2;39731;39733;39736;39738;39741;-4
2;39726;39732;39736;39738;39741;5
2;39729;39733;39736;39738;39741;-1
4;39702;39725;39727;0;39741;13
2;39726;39731;39736;39738;39741;4
3;39727;39729;39732;0;39741;2
2;39727;39732;39736;39738;39741;3
2;39728;39732;39736;39738;39741;-1
4;39704;39725;39727;0;39741;9
5;39734;39735;39736;0;39742;1
2;39730;39733;39736;39738;39742;-4
4;39704;39726;39728;0;39742;11
2;39726;39731;39736;39738;39742;3
4;39706;39727;39730;0;39743;8
4;39706;39727;39730;0;39743;7
3;39728;39734;39737;0;39743;5
4;39705;39727;39730;0;39743;9
5;39737;39738;39739;0;39743;1
4;39708;39728;39730;0;39743;4
3;39734;39736;39739;0;39744;-3
5;39736;39737;39738;0;39744;1
3;39728;39734;39737;0;39745;4
3;39730;39734;39737;0;39745;3
3;39730;39734;39737;0;39745;2
1;39738;39740;39743;0;39745;0
3;39733;39735;39737;0;39745;-1
1;39735;39738;39743;0;39745;2
3;39734;39736;39739;0;39746;-2
4;39709;39735;39737;0;39746;9
4;39709;39735;39737;0;39746;8
3;39731;39734;39737;0;39746;0
1;39740;39742;39743;0;39746;0
1;39738;39740;39743;0;39746;1
1;39737;39739;39743;0;39746;1
1;39738;39740;39743;0;39746;-1
4;39709;39735;39737;0;39746;7
4;39709;39736;39739;0;39747;9
2;39732;39737;39743;39745;39747;-1
3;39735;39738;39740;0;39747;0
1;39740;39742;39743;0;39747;-1
1;39739;39741;39743;0;39747;0
1;39740;39742;39743;0;39747;-1
3;39737;39739;39741;0;39747;-1
4;39708;39734;39737;0;39747;9
1;39736;39738;39743;0;39747;1
2;39734;39737;39743;39745;39748;3
2;39737;39739;39743;39745;39748;-1
4;39711;39740;39742;0;39748;8
2;39736;39738;39743;39745;39748;0
2;39737;39739;39743;39745;39748;0
2;39736;39738;39743;39745;39748;1
2;39734;39737;39743;39745;39748;2
2;39734;39737;39743;39745;39748;3
4;39720;39741;39744;0;39749;-2
4;39710;39736;39739;0;39749;7
5;39743;39744;39745;0;39749;0
4;39710;39740;39742;0;39749;10
4;39709;39736;39739;0;39749;9
3;39738;39740;39742;0;39749;-2
2;39736;39738;39743;39745;39749;0
5;39744;39745;39746;0;39750;0
3;39736;39739;39741;0;39750;0
5;39738;39739;39740;0;39750;1
3;39738;39740;39742;0;39750;-3
4;39713;39740;39742;0;39750;5
5;39742;39743;39744;0;39750;1
3;39736;39739;39741;0;39750;-1
5;39743;39744;39745;0;39750;1
3;39735;39738;39740;0;39751;1
3;39736;39739;39741;0;39751;0
4;39710;39736;39739;0;39751;7
4;39717;39741;39744;0;39751;2
4;39713;39740;39742;0;39751;5
4;39710;39736;39739;0;39752;6
4;39718;39741;39744;0;39752;0
1;39743;39748;39750;0;39752;2
3;39740;39742;39744;0;39752;-1
1;39744;39748;39750;0;39752;0
1;39744;39748;39750;0;39752;1
4;39710;39739;39741;0;39752;9
4;39716;39741;39744;0;39752;3
4;39721;39743;39746;0;39753;-1
1;39746;39749;39750;0;39753;-3
1;39746;39749;39750;0;39753;-2
1;39745;39749;39750;0;39753;0
4;39718;39741;39744;0;39753;0
3;39741;39743;39746;0;39753;-1
1;39741;39748;39750;0;39753;5
1;39743;39748;39750;0;39753;3
1;39741;39748;39750;0;39753;3
4;39720;39741;39744;0;39754;-2
4;39720;39741;39744;0;39754;-2
4;39720;39741;39744;0;39754;-3
4;39721;39741;39744;0;39754;-3
4;39713;39741;39744;0;39754;5
1;39741;39748;39750;0;39754;4
5;39744;39745;39746;0;39754;-1
2;39740;39745;39750;39752;39754;5
4;39715;39741;39744;0;39754;5
2;39745;39747;39750;39752;39754;-8
2;39741;39746;39750;39752;39754;2
4;39716;39741;39744;0;39754;4
2;39744;39747;39750;39752;39754;-4
2;39744;39747;39750;39752;39754;-4
1;39741;39748;39750;0;39754;4
4;39716;39741;39744;0;39754;4
4;39716;39741;39744;0;39755;4
2;39742;39746;39750;39752;39755;-1
3;39740;39743;39746;0;39755;1
2;39742;39746;39750;39752;39755;0
2;39741;39746;39750;39752;39755;3
4;39717;39741;39744;0;39755;1
2;39741;39746;39750;39752;39755;2
2;39740;39745;39750;39752;39755;4
2;39745;39747;39750;39752;39755;-7
2;39741;39746;39750;39752;39755;3
2;39739;39745;39750;39752;39755;5
2;39742;39746;39750;39752;39755;-1
2;39743;39747;39750;39752;39755;-1
2;39740;39746;39750;39752;39755;4
3;39739;39741;39744;0;39755;-2
2;39740;39746;39750;39752;39755;5
4;39719;39741;39744;0;39756;-1
2;39743;39747;39750;39752;39756;-2
2;39742;39747;39750;39752;39756;1
2;39744;39747;39750;39752;39756;-4
2;39743;39747;39750;39752;39756;-2
2;39739;39745;39750;39752;39756;6
4;39712;39740;39742;0;39756;7
5;39748;39749;39750;0;39756;1
4;39717;39741;39744;0;39756;2
3;39740;39743;39746;0;39756;0
4;39711;39740;39742;0;39757;8
5;39751;39752;39753;0;39757;-2
4;39713;39741;39744;0;39757;6
5;39751;39752;39753;0;39757;0
4;39719;39741;39744;0;39758;-1
3;39743;39749;39751;0;39758;4
5;39751;39752;39753;0;39758;1
4;39722;39743;39746;0;39758;-1
3;39743;39749;39751;0;39759;3
3;39744;39749;39751;0;39759;4
1;39749;39754;39757;0;39759;-1
3;39746;39750;39753;0;39760;2
1;39749;39754;39757;0;39760;0
1;39748;39754;39757;0;39760;0
1;39748;39753;39757;0;39760;-4
5;39754;39755;39756;0;39760;-1
1;39748;39753;39757;0;39760;-2
5;39754;39755;39756;0;39760;1
1;39753;39755;39757;0;39760;-6
1;39753;39755;39757;0;39760;-7
5;39751;39752;39753;0;39760;-1
1;39749;39754;39757;0;39760;1
1;39750;39754;39757;0;39760;-1
5;39752;39753;39754;0;39760;-2
1;39749;39754;39757;0;39760;-1
1;39751;39754;39757;0;39760;-3
1;39748;39754;39757;0;39761;-2
2;39745;39751;39757;39759;39761;-2
5;39755;39756;39757;0;39761;-2
4;39724;39750;39753;0;39761;4
5;39754;39755;39756;0;39761;0
5;39753;39754;39755;0;39761;1
1;39753;39755;39757;0;39761;-5
1;39753;39755;39757;0;39761;-6
1;39748;39754;39757;0;39761;-2
1;39751;39754;39757;0;39761;-3
2;39752;39754;39757;39759;39762;-2
2;39750;39753;39757;39759;39762;0
2;39751;39753;39757;39759;39762;-2
2;39747;39751;39757;39759;39762;-1
2;39748;39752;39757;39759;39762;2
2;39745;39751;39757;39759;39762;-3
4;39723;39750;39753;0;39762;6
2;39751;39753;39757;39759;39762;-3
5;39755;39756;39757;0;39762;-3
2;39751;39753;39757;39759;39762;-2
2;39751;39753;39757;39759;39762;-1
3;39748;39750;39753;0;39762;-1
3;39748;39750;39753;0;39762;-1
5;39750;39751;39752;0;39762;1
2;39749;39752;39757;39759;39762;1
2;39748;39752;39757;39759;39762;3
2;39745;39751;39757;39759;39762;-2
2;39751;39753;39757;39759;39762;-3
2;39750;39752;39757;39759;39762;0
2;39752;39754;39757;39759;39763;-3
5;39755;39756;39757;0;39763;-1
2;39752;39754;39757;39759;39763;-2
3;39749;39754;39756;0;39763;0
4;39724;39750;39753;0;39764;4
4;39724;39750;39753;0;39764;5
3;39752;39755;39758;0;39764;-2
5;39756;39757;39758;0;39764;-2
5;39759;39760;39761;0;39765;1
3;39751;39755;39758;0;39765;0
3;39749;39754;39756;0;39765;1
5;39759;39760;39761;0;39766;1
5;39759;39760;39761;0;39766;0
5;39757;39758;39759;0;39766;0
3;39750;39755;39758;0;39766;2
4;39726;39756;39758;0;39766;10
3;39751;39755;39758;0;39766;1
4;39728;39756;39758;0;39766;12
4;39727;39756;39758;0;39766;10
1;39761;39763;39764;0;39766;-2
4;39728;39756;39758;0;39766;12
1;39759;39761;39764;0;39766;1
1;39760;39762;39764;0;39766;-1
1;39759;39761;39764;0;39766;2
3;39752;39755;39758;0;39767;-3
1;39760;39762;39764;0;39767;-1
4;39728;39757;39760;0;39767;11
1;39761;39763;39764;0;39767;-1
5;39756;39757;39758;0;39767;-1
1;39760;39762;39764;0;39767;0
3;39751;39755;39758;0;39767;1
3;39754;39756;39758;0;39767;-5
1;39759;39761;39764;0;39768;1
1;39756;39760;39764;0;39768;4
4;39726;39756;39758;0;39768;11
5;39757;39758;39759;0;39768;-1
3;39750;39755;39758;0;39768;1
4;39724;39750;39753;0;39768;5
2;39758;39760;39764;39766;39768;-3
4;39726;39756;39758;0;39768;10
2;39753;39758;39764;39766;39769;0
2;39756;39760;39764;39766;39769;1
2;39753;39759;39764;39766;39769;2
2;39758;39760;39764;39766;39769;-3
5;39760;39761;39762;0;39769;-1
2;39756;39760;39764;39766;39769;1
2;39753;39759;39764;39766;39769;3
2;39759;39761;39764;39766;39769;-4
2;39759;39761;39764;39766;39769;-4
2;39754;39759;39764;39766;39769;3
2;39758;39760;39764;39766;39769;-3
3;39757;39761;39763;0;39769;4
2;39755;39760;39764;39766;39769;3
2;39753;39758;39764;39766;39769;1
3;39758;39762;39765;0;39769;3
2;39755;39760;39764;39766;39769;3
2;39756;39760;39764;39766;39770;0
2;39757;39760;39764;39766;39770;-1
4;39725;39755;39758;0;39770;8
3;39759;39762;39765;0;39770;0
2;39759;39761;39764;39766;39770;-5
5;39761;39762;39763;0;39770;1
2;39759;39761;39764;39766;39770;-3
2;39758;39760;39764;39766;39770;-4
2;39755;39760;39764;39766;39770;3
3;39756;39761;39763;0;39771;5
4;39729;39762;39765;0;39771;15
4;39725;39755;39758;0;39772;8
3;39761;39763;39765;0;39772;-6
3;39758;39762;39765;0;39772;2
3;39759;39762;39765;0;39772;-1
4;39730;39762;39765;0;39772;12
3;39761;39763;39765;0;39773;-5
3;39760;39762;39765;0;39773;-4
3;39762;39764;39767;0;39773;-5
5;39764;39765;39766;0;39773;1
3;39760;39762;39765;0;39773;-3
4;39729;39762;39765;0;39773;15
1;39767;39769;39771;0;39773;1
4;39729;39762;39765;0;39773;15
4;39728;39757;39760;0;39773;12
1;39767;39769;39771;0;39773;1
5;39765;39766;39767;0;39774;0
5;39766;39767;39768;0;39774;0
4;39730;39764;39767;0;39774;15
1;39768;39770;39771;0;39774;1
1;39765;39767;39771;0;39774;1
3;39760;39762;39765;0;39774;-5
1;39762;39766;39771;0;39774;1
1;39763;39766;39771;0;39774;2
3;39759;39762;39765;0;39774;0
5;39767;39768;39769;0;39775;1
2;39763;39766;39771;39773;39775;0
2;39760;39765;39771;39773;39775;-1
2;39764;39766;39771;39773;39775;-2
1;39766;39768;39771;0;39775;1
5;39768;39769;39770;0;39775;1
2;39761;39766;39771;39773;39776;3
4;39730;39764;39767;0;39776;15
2;39761;39766;39771;39773;39776;3
2;39761;39765;39771;39773;39776;2
2;39763;39766;39771;39773;39776;1
3;39763;39767;39769;0;39776;2
2;39762;39766;39771;39773;39776;3
2;39762;39766;39771;39773;39776;2
5;39770;39771;39772;0;39776;1
2;39763;39766;39771;39773;39776;1
2;39764;39766;39771;39773;39776;-1
4;39730;39764;39767;0;39777;15
5;39765;39766;39767;0;39777;1
4;39729;39762;39765;0;39777;16
3;39766;39768;39770;0;39777;1
2;39765;39767;39771;39773;39777;-2
4;39733;39769;39772;0;39778;12
5;39773;39774;39775;0;39778;1
4;39728;39762;39765;0;39779;17
4;39733;39769;39772;0;39779;13
5;39772;39773;39774;0;39779;1
4;39731;39767;39769;0;39779;16
4;39736;39769;39772;0;39779;8
4;39733;39768;39770;0;39779;12
3;39768;39770;39772;0;39780;1
1;39774;39776;39778;0;39780;-2
4;39735;39769;39772;0;39780;9
3;39764;39767;39769;0;39780;2
1;39770;39774;39778;0;39780;2
4;39734;39769;39772;0;39780;10
1;39769;39773;39778;0;39780;3
4;39732;39768;39770;0;39780;15
4;39728;39762;39765;0;39780;17
4;39738;39770;39772;0;39780;7
4;39735;39769;39772;0;39781;9
3;39768;39770;39772;0;39781;-1
5;39774;39775;39776;0;39781;1
1;39774;39776;39778;0;39781;-1
4;39734;39769;39772;0;39781;10
1;39774;39776;39778;0;39781;-3
1;39773;39775;39778;0;39781;-1
1;39770;39774;39778;0;39781;3
1;39771;39774;39778;0;39781;1
1;39772;39774;39778;0;39781;-1
4;39733;39768;39770;0;39781;12
1;39774;39776;39778;0;39781;-1
4;39731;39767;39769;0;39781;16
4;39732;39768;39770;0;39781;14
3;39768;39770;39772;0;39781;2
4;39735;39769;39772;0;39782;8
1;39775;39777;39778;0;39782;-1
4;39733;39769;39772;0;39782;12
3;39768;39770;39772;0;39782;0
4;39733;39769;39772;0;39782;14
2;39773;39775;39778;39780;39782;-2
2;39769;39772;39778;39780;39782;1
1;39774;39776;39778;0;39782;-2
1;39770;39773;39778;0;39782;2
3;39769;39771;39774;0;39782;-1
2;39771;39773;39778;39780;39782;-2
4;39737;39770;39772;0;39782;9
5;39776;39777;39778;0;39782;1
5;39776;39777;39778;0;39782;1
4;39737;39770;39772;0;39782;8
2;39769;39772;39778;39780;39783;2
2;39772;39774;39778;39780;39783;-3
4;39732;39768;39770;0;39783;15
2;39772;39774;39778;39780;39783;-3
4;39732;39767;39769;0;39783;14
2;39770;39773;39778;39780;39783;0
2;39773;39775;39778;39780;39783;-3
4;39733;39769;39772;0;39783;14
2;39770;39773;39778;39780;39783;1
2;39771;39773;39778;39780;39783;-2
2;39768;39772;39778;39780;39783;4
2;39772;39774;39778;39780;39783;-3
5;39777;39778;39779;0;39783;0
2;39773;39775;39778;39780;39783;-2
2;39769;39772;39778;39780;39783;3
2;39770;39773;39778;39780;39783;1
2;39771;39773;39778;39780;39783;-1
2;39767;39772;39778;39780;39784;5
4;39737;39770;39772;0;39784;9
3;39773;39776;39779;0;39784;0
5;39779;39780;39781;0;39784;1
2;39769;39773;39778;39780;39784;3
3;39769;39774;39776;0;39784;2
4;39736;39769;39772;0;39784;8
2;39773;39775;39778;39780;39784;-3
5;39781;39782;39783;0;39786;-1
5;39779;39780;39781;0;39786;1
3;39774;39776;39779;0;39786;-2
3;39770;39776;39779;0;39786;2
3;39774;39776;39779;0;39787;-1
1;39779;39781;39785;0;39787;1
3;39775;39777;39779;0;39787;-2
3;39771;39776;39779;0;39787;3
4;39734;39769;39772;0;39787;11
1;39779;39781;39785;0;39787;2
3;39776;39778;39781;0;39788;-4
1;39778;39781;39785;0;39788;3
1;39782;39784;39785;0;39788;-1
5;39780;39781;39782;0;39788;0
1;39782;39784;39785;0;39788;-1
1;39782;39784;39785;0;39788;0
5;39782;39783;39784;0;39788;1
1;39781;39783;39785;0;39788;-1
5;39780;39781;39782;0;39789;-2
2;39776;39780;39785;39787;39789;2
3;39773;39776;39779;0;39789;1
1;39780;39782;39785;0;39789;0
2;39778;39780;39785;39787;39789;-3
