39771;79;1;1;15;65;7  ;3;12;0;0;0
39772;79;7;7;7;68;7  ;0;0;4;2;1
39773;79;14;14;0;64;21  ;0;0;0;0;0
39774;79;16;16;8;59;29  ;0;0;3;4;1
39775;79;7;7;14;63;22  ;0;0;1;12;1
39776;79;3;3;22;72;22  ;2;19;0;0;1
39777;79;4;4;0;76;26  ;0;0;0;0;0
39778;79;7;7;26;80;7  ;5;19;0;0;2
39779;79;10;10;1;88;16  ;0;0;0;0;1
39780;79;10;10;6;86;20  ;0;0;6;0;0
39781;79;26;26;12;69;34  ;0;0;3;7;2
39782;79;10;10;11;66;33  ;0;0;1;7;3
39783;79;7;7;33;68;28  ;11;21;0;0;1
39784;79;4;4;1;71;31  ;0;0;0;0;1
39785;79;7;7;26;71;12  ;5;21;0;0;0
39786;79;8;8;5;74;15  ;0;0;2;3;0
39787;79;9;9;8;68;16  ;0;0;1;6;1
39788;79;26;26;7;52;35  ;0;0;0;7;0
39789;79;10;10;10;48;35  ;0;0;0;9;1
39790;79;5;5;25;49;26  ;13;11;0;0;1
39791;79;2;2;10;51;18  ;0;0;3;7;0
39792;79;5;5;15;61;8  ;3;11;0;0;1
39793;79;14;14;5;57;17  ;0;0;1;2;2
39794;79;8;8;5;55;20  ;0;0;2;1;2
39795;79;12;12;13;48;19  ;0;0;0;12;1
39796;79;5;5;8;48;16  ;0;0;3;4;1
39797;79;6;6;16;47;21  ;0;15;0;0;1
39798;79;8;8;1;53;28  ;0;0;0;0;1
39799;79;9;9;22;50;15  ;7;15;0;0;0
39800;79;6;6;7;51;14  ;0;0;3;3;1
39801;79;16;16;8;44;22  ;0;0;0;8;0
39802;79;17;17;7;37;32  ;0;0;1;5;1
39803;79;8;8;17;36;23  ;0;0;1;14;2
39804;79;3;3;20;42;21  ;4;15;0;0;1
39805;79;6;6;6;40;21  ;0;0;3;0;3
39806;79;5;5;21;42;5  ;3;15;0;0;3
39807;79;7;7;0;43;12  ;0;0;0;0;0
39808;79;9;9;6;50;15  ;0;0;5;0;1
39809;79;17;17;7;44;25  ;0;0;0;6;1
39810;79;11;11;9;41;27  ;0;0;2;6;1
39811;79;5;5;22;46;22  ;8;12;0;0;2
39812;79;13;13;8;43;27  ;0;0;3;2;3
39813;79;7;7;17;41;17  ;2;12;0;0;3
39814;79;11;11;10;42;18  ;0;0;1;9;0
39815;79;11;11;8;43;21  ;0;0;1;6;1
39816;79;13;13;10;40;24  ;0;0;0;10;0
39817;79;10;10;14;41;20  ;0;0;0;11;3
39818;79;6;6;20;44;24  ;0;18;0;0;2
39819;79;3;3;1;53;26  ;0;0;0;0;1
39820;79;6;6;26;59;6  ;7;18;0;0;1
39821;79;0;0;0;61;6  ;0;0;0;0;0
不公平度;567
外伤转院;2
