238;3.961;173
239;6.569;173
240;4.904;171
241;2.783;171
242;2.055;171
243;2.965;172
244;1.471;171
245;2.671;171
246;2.949;171
247;3.415;173
248;3.679;167
249;1.237;167
250;0.985;167
251;3.771;167
252;3.813;167
253;5.826;171
254;2.220;169
255;2.608;167
256;2.320;182
257;3.225;182
258;1.877;167
259;3.458;167
260;2.867;167
261;3.574;167
262;3.212;166
263;5.122;166
264;6.622;166
265;2.002;166
266;2.000;181
267;2.707;181
268;3.983;180
269;3.002;180
270;2.504;182
271;1.300;182
272;2.941;179
273;2.587;179
274;2.803;170
275;2.157;179
276;1.662;170
277;2.232;170
278;2.422;179
279;1.884;179
280;2.851;170
281;2.061;179
282;2.818;179
283;2.912;170
284;2.209;178
285;3.527;179
286;4.831;178
287;5.331;178
288;3.868;179
289;2.919;179
290;2.565;179
291;1.345;179
292;1.450;182
293;0.800;182
294;1.306;182
295;2.200;182
296;0.955;179
297;2.257;180
298;2.890;180
299;3.824;180
300;4.650;180
301;5.358;180
302;4.750;180
303;4.050;180
304;3.050;180
305;1.750;180
306;0.602;180
307;2.737;181
308;1.707;181
309;2.857;181
310;1.503;180
311;2.405;180
312;3.305;180
313;4.506;180
314;3.656;180
315;4.707;180
316;5.407;180
317;5.475;181
318;4.504;181
319;3.350;181
329;11.107;328
330;11.846;328
331;9.097;328
332;15.986;328
333;2.880;328
334;1.616;328
335;2.422;328
336;3.222;328
337;3.658;327
338;1.456;327
339;4.724;328
340;2.121;327
341;0.707;327
342;1.712;327
343;1.389;326
344;4.841;323
345;1.487;323
346;2.367;321
347;2.184;321
348;0.773;320
349;1.979;321
350;0.447;320
351;1.177;321
352;2.314;326
353;2.864;326
354;1.619;320
355;0.381;321
356;1.935;320
357;1.011;321
358;2.867;322
359;2.506;322
360;2.911;326
361;1.346;322
362;8.107;323
363;1.882;324
364;0.510;324
365;0.510;324
366;1.010;324
367;1.700;322
368;2.490;320
369;4.185;321
370;7.808;320
371;7.361;320
387;19.105;380
388;12.525;380
389;14.412;380
390;8.573;380
391;5.022;380
392;4.307;380
393;3.276;380
394;1.844;380
395;3.106;380
396;2.000;386
397;1.750;381
398;0.800;381
399;0.950;381
400;1.350;381
401;2.250;381
402;1.100;382
403;1.512;382
404;2.605;381
405;0.502;381
406;1.502;381
407;4.809;382
408;3.242;382
409;4.442;382
410;2.716;382
411;3.821;382
412;4.083;382
413;3.500;382
414;2.800;382
415;2.653;382
416;2.828;377
417;4.077;379
418;7.419;379
419;8.119;379
420;6.297;379
421;2.731;379
422;1.772;379
423;2.965;376
424;1.454;374
425;0.603;375
426;1.445;374
427;1.417;375
428;0.776;375
429;1.030;374
430;0.427;375
431;1.044;375
432;1.102;375
433;0.583;374
434;0.757;374
435;1.797;375
436;1.932;375
437;2.907;373
438;3.202;373
439;3.721;386
440;2.522;386
441;1.050;386
442;1.600;386
443;3.014;386
444;1.300;386
445;3.312;385
446;4.126;385
447;2.400;386
448;0.806;385
449;2.222;384
450;2.725;385
451;3.115;385
452;3.512;383
453;2.712;383
454;2.695;383
455;3.245;383
456;1.697;373
457;2.843;372
458;4.220;378
459;4.860;372
460;0.500;383
461;1.394;383
462;2.212;383
463;2.712;383
464;3.512;383
465;2.172;384
466;1.456;384
467;1.140;384
468;2.584;384
469;3.106;383
470;2.062;383
471;3.998;384
472;1.565;384
473;1.442;385
474;3.988;385
486;3.947;481
487;4.125;482
488;2.550;482
489;2.946;481
490;1.030;481
491;1.887;481
492;2.519;481
493;1.749;477
494;1.870;477
495;1.190;477
496;1.906;477
497;2.737;481
498;0.510;477
499;1.238;477
500;0.707;477
501;2.167;481
502;1.229;477
503;2.438;477
504;2.549;477
505;3.963;477
506;4.524;477
507;3.220;477
508;3.891;477
509;4.841;477
510;6.607;483
511;2.102;483
512;4.735;478
513;5.573;478
514;4.270;478
515;5.570;478
516;4.967;477
517;4.358;477
518;3.544;477
519;3.071;477
520;2.474;477
521;2.887;477
522;4.690;477
523;5.240;477
524;5.064;478
525;3.711;478
526;3.568;478
527;3.059;478
528;2.203;478
529;3.277;477
530;1.534;481
531;0.806;481
532;2.131;476
533;3.236;476
534;2.412;476
535;1.757;476
536;2.704;476
537;1.051;478
538;1.504;478
539;2.173;478
540;3.353;484
541;7.042;484
542;2.942;475
543;2.136;475
544;1.000;476
545;2.545;475
546;0.561;476
547;1.111;476
548;2.578;476
549;1.836;481
550;2.766;475
551;1.566;475
552;1.413;476
553;1.317;475
554;1.048;476
555;0.716;475
556;1.681;476
557;0.430;475
558;2.053;475
559;3.533;475
560;4.770;482
561;4.355;475
562;1.942;480
563;1.990;475
564;1.034;475
565;2.534;478
566;3.087;480
567;1.655;480
568;1.931;480
569;3.070;480
570;2.786;484
571;2.953;485
572;1.655;485
573;2.940;479
574;6.583;480
575;6.164;479
576;1.836;479
577;2.159;479
578;5.758;479
579;2.916;479
580;0.707;479
581;2.410;479
582;8.480;479
1;21;6;20.900;6.900
2;18;5;20.500;6.300
3;12;4;12.900;5.800
4;9;6;9.200;6.900
5;11;5;12.700;7.100
6;9;6;10.500;7.000
7;9;3;14.300;5.100
8;11;5;15.400;6.800
9;10;4;13.500;6.200
10;1;1;1.600;1.600
11;4;3;6.200;4.600
12;2;2;4.000;4.000
13;5;5;8.500;8.500
14;1;1;2.500;2.500
15;4;3;6.400;4.800
16;9;4;12.100;6.700
17;7;3;10.400;5.600
18;19;9;19.800;10.300
19;20;7;19.400;6.600
20;13;10;14.900;11.200
93;8;4;6.200;3.900
94;25;12;19.300;8.900
95;21;11;18.100;9.800
96;26;9;21.900;7.900
97;22;10;18.200;8.700
98;13;13;13.000;13.000
99;18;10;15.600;9.300
100;7;4;7.600;4.900
166;5;5;6.300;6.300
167;11;11;13.500;13.500
168;6;5;5.100;4.700
169;2;2;3.400;3.400
170;16;11;18.900;12.200
171;20;12;25.200;14.800
172;15;6;18.900;8.700
173;13;11;17.600;15.300
174;11;8;12.900;10.100
175;11;9;12.600;11.000
176;6;6;8.100;8.100
177;4;4;4.300;4.300
178;12;12;11.300;11.300
179;22;14;28.100;17.500
180;24;20;26.100;21.000
181;9;9;12.200;12.200
182;12;9;18.000;12.800
320;18;8;21.700;11.400
321;19;8;22.200;10.000
322;5;5;7.000;7.000
323;5;4;5.400;4.800
324;5;5;7.900;7.900
325;2;1;3.600;2.200
326;7;5;9.500;6.300
327;7;6;10.000;8.300
328;10;10;9.900;9.900
372;3;3;4.600;4.600
373;4;4;5.700;5.700
374;15;6;9.000;5.100
375;14;9;8.100;5.400
376;5;2;6.100;4.500
377;2;2;4.200;4.200
378;2;2;3.700;3.700
379;8;7;13.100;11.200
380;13;10;11.000;9.000
381;9;9;7.800;7.800
382;15;12;14.400;12.200
383;12;12;13.600;13.600
384;9;8;13.800;12.000
385;11;8;16.100;12.100
386;9;9;8.300;8.300
475;20;14;24.500;17.600
476;20;13;21.900;13.700
477;30;25;19.400;15.300
478;18;14;19.000;14.400
479;10;10;10.300;10.300
480;7;7;7.200;7.200
481;13;11;14.000;12.200
482;5;4;6.700;5.500
483;3;3;4.400;4.400
484;4;4;5.300;5.300
485;3;3;3.300;3.300
