238;3.961;173
239;6.569;173
240;4.904;171
241;2.783;171
242;2.055;171
243;1.194;171
244;1.471;171
245;2.153;173
246;2.949;171
247;3.415;173
248;3.679;167
249;1.237;167
250;0.985;167
251;3.771;167
252;3.813;167
253;5.826;171
254;2.220;169
255;2.608;167
256;2.320;182
257;3.225;182
258;1.877;167
259;3.458;167
260;2.867;167
261;3.574;167
262;3.212;166
263;5.122;166
264;6.622;166
265;2.002;166
266;2.000;181
267;2.707;181
268;3.983;180
269;3.002;180
270;2.450;180
271;1.300;182
272;0.500;182
273;1.703;170
274;1.487;179
275;2.157;179
276;1.662;170
277;2.232;170
278;2.422;179
279;1.884;179
280;2.620;179
281;2.061;179
282;2.818;179
283;2.912;170
284;2.209;178
285;3.527;179
286;4.831;178
287;5.331;178
288;3.868;179
289;2.919;179
290;2.565;179
291;1.345;179
292;1.250;179
293;0.800;182
294;1.306;182
295;2.000;179
296;0.955;179
297;2.257;180
298;2.890;180
299;3.824;180
300;4.650;180
301;5.358;180
302;4.750;180
303;4.050;180
304;3.050;180
305;1.750;180
306;0.602;180
307;0.602;180
308;1.633;180
309;2.453;180
310;1.503;180
311;2.405;180
312;3.305;180
313;4.506;180
314;3.656;180
315;4.707;180
316;5.407;180
317;5.475;181
318;4.504;181
319;3.350;181
329;11.107;328
330;11.846;328
331;9.097;328
332;15.986;328
333;2.880;328
334;1.616;328
335;2.422;328
336;3.222;328
337;3.658;327
338;1.456;327
339;4.724;328
340;2.121;327
341;0.707;327
342;1.712;327
343;1.389;326
344;4.841;323
345;1.487;323
346;1.811;326
347;0.566;320
348;0.773;320
349;0.361;320
350;0.447;320
351;1.177;321
352;1.865;321
353;1.315;321
354;0.677;321
355;0.381;321
356;0.361;321
357;1.011;321
358;0.566;321
359;0.926;321
360;1.596;321
361;1.254;323
362;8.107;323
363;1.882;324
364;0.510;324
365;0.510;324
366;1.010;324
367;1.700;322
368;1.792;321
369;4.185;321
370;7.808;320
371;7.361;320
387;19.105;380
388;12.525;380
389;14.412;380
390;8.573;380
391;5.022;380
392;4.307;380
393;3.276;380
394;1.844;380
395;3.106;380
396;1.100;380
397;1.750;381
398;0.800;381
399;0.950;381
400;1.350;381
401;2.010;382
402;1.100;382
403;1.512;382
404;2.542;382
405;0.502;381
406;1.502;381
407;4.809;382
408;3.242;382
409;4.442;382
410;2.716;382
411;3.821;382
412;4.083;382
413;3.500;382
414;2.800;382
415;2.653;382
416;2.828;377
417;4.077;379
418;7.419;379
419;8.119;379
420;6.297;379
421;2.731;379
422;1.772;379
423;0.971;379
424;0.403;375
425;0.603;375
426;1.113;375
427;1.141;374
428;0.776;375
429;0.364;375
430;0.427;375
431;1.044;375
432;0.292;374
433;0.583;374
434;0.757;374
435;0.403;374
436;0.539;374
437;2.907;373
438;3.202;373
439;3.721;386
440;2.522;386
441;1.050;386
442;1.600;386
443;3.014;386
444;1.300;386
445;3.312;385
446;4.126;385
447;2.400;386
448;0.806;385
449;1.345;385
450;2.725;385
451;3.115;385
452;3.512;383
453;2.712;383
454;2.695;383
455;3.245;383
456;1.697;373
457;2.816;374
458;4.220;378
459;4.860;372
460;0.500;383
461;1.394;383
462;2.212;383
463;2.712;383
464;3.512;383
465;2.172;384
466;1.456;384
467;1.140;384
468;2.584;384
469;3.106;383
470;2.062;383
471;3.998;384
472;1.565;384
473;1.442;385
474;3.988;385
475;0.860;475
476;0.806;476
477;1.020;477
478;1.844;478
479;1.414;479
480;3.311;480
481;1.612;481
482;4.360;482
483;4.205;483
484;5.571;484
485;3.311;485
486;3.947;481
487;4.125;482
488;2.550;482
489;2.180;482
490;1.030;481
491;1.887;481
492;2.456;477
493;1.749;477
494;1.870;477
495;1.190;477
496;1.906;477
497;1.275;477
498;0.510;477
499;1.238;477
500;0.707;477
501;0.728;477
502;1.229;477
503;2.438;477
504;2.549;477
505;3.963;477
506;4.524;477
507;3.220;477
508;3.891;477
509;4.841;477
510;6.607;483
511;2.102;483
512;4.735;478
513;5.573;478
514;4.270;478
515;5.570;478
516;4.967;477
517;4.358;477
518;3.544;477
519;3.071;477
520;2.474;477
521;2.887;477
522;4.690;477
523;5.240;477
524;5.064;478
525;3.711;478
526;3.568;478
527;3.059;478
528;2.203;478
529;3.277;477
530;1.360;477
531;0.806;481
532;2.131;476
533;3.236;476
534;2.412;476
535;1.757;476
536;1.803;478
537;1.051;478
538;1.504;478
539;2.173;478
540;3.353;484
541;7.042;484
542;0.922;478
543;1.400;476
544;1.000;476
545;0.403;476
546;0.561;476
547;1.111;476
548;2.283;481
549;1.836;481
550;2.766;475
551;1.566;475
552;1.413;476
553;0.825;476
554;1.048;476
555;0.716;475
556;0.461;475
557;0.430;475
558;2.053;475
559;3.533;475
560;4.770;482
561;4.355;475
562;1.942;480
563;1.990;475
564;1.034;475
565;1.383;475
566;3.087;480
567;1.655;480
568;1.931;480
569;3.070;480
570;2.786;484
571;2.953;485
572;1.655;485
573;2.940;479
574;6.583;480
575;6.164;479
576;1.836;479
577;2.159;479
578;5.758;479
579;2.916;479
580;0.707;479
581;2.410;479
582;8.480;479
1;30;44.300
2;16;28.700
3;21;40.800
4;15;21.900
5;24;41.200
6;0;0.000
7;8;14.200
8;2;2.600
9;6;10.600
10;0;0.000
11;4;6.200
12;2;4.000
13;6;11.000
14;0;0.000
15;2;2.700
16;4;5.000
17;3;5.300
18;5;6.100
19;3;3.400
20;10;11.500
93;3;2.500
94;18;14.600
95;11;9.500
96;16;12.700
97;6;8.200
98;12;12.100
99;4;2.300
100;3;4.500
166;5;6.100
167;11;13.500
168;5;4.700
169;2;3.400
170;10;12.200
171;12;15.500
172;6;8.300
173;11;15.000
174;8;10.100
175;9;11.000
176;6;8.100
177;4;4.300
178;12;11.300
179;16;18.400
180;24;26.100
181;6;8.700
182;7;10.500
320;7;11.400
321;13;13.200
322;1;1.900
323;6;7.900
324;6;10.100
325;0;0.000
326;3;5.100
327;6;8.300
328;10;9.900
372;2;3.500
373;4;5.700
374;8;5.500
375;8;6.100
376;1;2.600
377;2;4.200
378;1;1.100
379;9;15.700
380;11;9.800
381;7;6.200
382;14;13.800
383;12;13.600
384;7;9.900
385;9;14.200
386;8;7.500
